"Dimension Information Rules","DNLEV","DNLEV(dimension)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_dnlev.html#tm1_ref_dnlev"
"Dimension Information Rules","TABDIM","TABDIM(cube, index)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tabdim.html#tm1_ref_tabdim"
"Element Information Rules","DIMIX","DIMIX(server_name:dimension, element)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_rule_dimix.html#tm1_ref_rule_dimix"
"Element Information Rules","DTYPE","DTYPE(dimension, element)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_dtype.html#tm1_ref_dtype"
"Element Information Rules","ELCOMP","ELCOMP(dimension, element, position)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elcomp.html#tm1_ref_elcomp"
"Element Information Rules","ELCOMPN","ELCOMPN(dimension, element)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elcompn.html#tm1_ref_elcompn"
"Element Information Rules","ELISANC","ELISANC(dimension, element1, element2)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elisanc.html#tm1_ref_elisanc"
"Element Information Rules","ELISCOMP","ELISCOMP(dimension, element1, element2)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_eliscomp.html#tm1_ref_eliscomp"
"Element Information Rules","ELISPAR","ELISPAR(dimension, element1, element2)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elispar.html#tm1_ref_elispar"
"Element Information Rules","ELLEV","ELLEV(dimension, element)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_ellev.html#tm1_ref_ellev"
"Element Information Rules","ELPAR","ELPAR(dimension, element, index)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elpar.html#tm1_ref_elpar"
